Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (PE) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:34:10  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"PE","PRIMAVERA","PAN","Prefeito","0","0","0","0","6.671","0.000",
"PE","QUIXABA","PAN","Prefeito","0","0","0","0","3.920","0.000",
"PE","RECIFE","PAN","Prefeito","0","0","0","0","817.744","0.000",
"PE","RIACHO DAS ALMAS","PAN","Prefeito","0","0","0","0","10.718","0.000",
"PE","RIBEIRAO","PAN","Prefeito","0","0","0","0","21.748","0.000",
"PE","SAIRE","PAN","Prefeito","0","0","0","0","8.079","0.000",
"PE","SALGADINHO","PAN","Prefeito","0","0","0","0","4.137","0.000",
"PE","SALGUEIRO","PAN","Prefeito","0","0","0","0","26.253","0.000",
"PE","SALOA","PAN","Prefeito","0","0","0","0","8.164","0.000",
"PE","SANTA CRUZ","PAN","Prefeito","0","0","0","0","7.624","0.000",
"PE","SANTA CRUZ DA BAIXA VERDE","PAN","Prefeito","0","0","0","0","6.978","0.000",
"PE","SANTA CRUZ DO CAPIBARIBE","PAN","Prefeito","0","0","0","0","34.563","0.000",
"PE","SANTA FILOMENA","PAN","Prefeito","0","0","0","0","7.069","0.000",
"PE","SANTA MARIA DO CAMBUCA","PAN","Prefeito","0","0","0","0","7.206","0.000",
"PE","SANTA TEREZINHA","PAN","Prefeito","0","0","0","0","6.036","0.000",
"PE","SAO BENEDITO DO SUL","PAN","Prefeito","0","0","0","0","4.758","0.000",
"PE","SAO BENTO DO UNA","PAN","Prefeito","0","0","0","0","22.247","0.000",
"PE","SAO CAETANO","PAN","Prefeito","0","0","0","0","19.078","0.000",
"PE","SAO JOAO","PAN","Prefeito","0","0","0","0","10.706","0.000",
"PE","SAO JOAQUIM DO MONTE","PAN","Prefeito","0","0","0","0","11.865","0.000",
"PE","SAO JOSE DO BELMONTE","PAN","Prefeito","0","0","0","0","17.312","0.000",
"PE","SAO JOSE DO EGITO","PAN","Prefeito","0","0","0","0","16.622","0.000",
"PE","SAO LOURENCO DA MATA","PAN","Prefeito","0","0","0","0","51.375","0.000",
"PE","SAO VICENTE FERRER","PAN","Prefeito","0","0","0","0","8.956","0.000",
"PE","SERRA TALHADA","PAN","Prefeito","0","0","0","0","36.624","0.000",
"PE","SERRITA","PAN","Prefeito","0","0","0","0","9.632","0.000",
"PE","SERTANIA","PAN","Prefeito","0","0","0","0","17.782","0.000",
"PE","SOLIDAO","PAN","Prefeito","0","0","0","0","3.358","0.000",
"PE","SURUBIM","PAN","Prefeito","0","0","0","0","26.433","0.000",
"PE","TABIRA","PAN","Prefeito","0","0","0","0","13.860","0.000",
"PE","TACAIMBO","PAN","Prefeito","0","0","0","0","7.364","0.000",
"PE","TAMANDARE","PAN","Prefeito","0","0","0","0","9.863","0.000",
"PE","TAQUARITINGA DO NORTE","PAN","Prefeito","0","0","0","0","12.876","0.000",
"PE","TEREZINHA","PAN","Prefeito","0","0","0","0","3.356","0.000",
"PE","TERRA NOVA","PAN","Prefeito","0","0","0","0","5.778","0.000",
"PE","TORITAMA","PAN","Prefeito","0","0","0","0","13.221","0.000",
"PE","TRACUNHAEM","PAN","Prefeito","0","0","0","0","7.638","0.000",
"PE","TRINDADE","PAN","Prefeito","0","0","0","0","12.364","0.000",
"PE","TUPANATINGA","PAN","Prefeito","0","0","0","0","9.801","0.000",
"PE","TUPARETAMA","PAN","Prefeito","0","0","0","0","5.451","0.000",
"PE","VENTUROSA","PAN","Prefeito","0","0","0","0","9.136","0.000",
"PE","VERDEJANTE","PAN","Prefeito","0","0","0","0","5.478","0.000",
"PE","VERTENTES","PAN","Prefeito","0","0","0","0","9.840","0.000",
"PE","VICENCIA","PAN","Prefeito","0","0","0","0","15.156","0.000",
"PE","VITORIA DE SANTO ANTAO","PAN","Prefeito","0","0","0","0","65.657","0.000",
