Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (SP) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:41:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"SP","SAO LOURENCO DA SERRA","PAN","Vereador","0","0","0","0","7.382","0.000",
"SP","SAO MANUEL","PAN","Vereador","0","17","379","396","21.966","1.803",
"SP","GUAPIACU","PAN","Vereador","0","0","0","0","10.423","0.000",
"SP","GUAPIARA","PAN","Vereador","0","0","0","0","11.172","0.000",
"SP","GUARA","PAN","Vereador","0","0","0","0","11.366","0.000",
"SP","GUARACAI","PAN","Vereador","0","0","0","0","5.701","0.000",
"SP","GUARACI","PAN","Vereador","0","0","0","0","6.039","0.000",
"SP","IPUA","PAN","Vereador","0","0","0","0","7.836","0.000",
"SP","IRACEMAPOLIS","PAN","Vereador","0","0","0","0","10.664","0.000",
"SP","IRAPUA","PAN","Vereador","0","0","0","0","4.595","0.000",
"SP","IRAPURU","PAN","Vereador","0","0","0","0","4.308","0.000",
"SP","ITABERA","PAN","Vereador","0","0","0","0","10.521","0.000",
"SP","ITAI","PAN","Vereador","0","0","0","0","12.796","0.000",
"SP","ITAJOBI","PAN","Vereador","0","0","0","0","10.216","0.000",
"SP","ITAJU","PAN","Vereador","0","0","0","0","2.249","0.000",
"SP","ITANHAEM","PAN","Vereador","0","0","0","0","41.129","0.000",
"SP","ITAOCA","PAN","Vereador","0","0","0","0","1.995","0.000",
"SP","ITAPECERICA DA SERRA","PAN","Vereador","0","15","11","26","73.431","0.035",
"SP","ITAPETININGA","PAN","Vereador","0","0","0","0","68.595","0.000",
"SP","ITAPEVA","PAN","Vereador","0","26","55","81","47.009","0.172",
"SP","ITAPEVI","PAN","Vereador","0","0","0","0","85.457","0.000",
"SP","ITAPIRA","PAN","Vereador","0","0","0","0","39.312","0.000",
"SP","ITAPIRAPUA PAULISTA","PAN","Vereador","0","0","0","0","2.297","0.000",
"SP","ITAPOLIS","PAN","Vereador","0","0","0","0","22.738","0.000",
"SP","ITAPORANGA","PAN","Vereador","0","0","0","0","9.318","0.000",
"SP","ITAPUI","PAN","Vereador","0","0","0","0","5.913","0.000",
"SP","ITAPURA","PAN","Vereador","0","0","0","0","2.660","0.000",
"SP","ITAQUAQUECETUBA","PAN","Vereador","0","71","77","148","121.332","0.122",
"SP","ITARARE","PAN","Vereador","0","0","0","0","26.818","0.000",
"SP","ITARIRI","PAN","Vereador","0","0","0","0","6.456","0.000",
"SP","ITATIBA","PAN","Vereador","0","0","0","0","47.196","0.000",
"SP","ITATINGA","PAN","Vereador","0","0","0","0","9.411","0.000",
"SP","ITIRAPINA","PAN","Vereador","0","0","0","0","6.963","0.000",
"SP","ITIRAPUA","PAN","Vereador","0","0","0","0","3.666","0.000",
"SP","ITOBI","PAN","Vereador","0","0","0","0","4.682","0.000",
"SP","ITU","PAN","Vereador","0","30","245","275","77.443","0.355",
"SP","ITUPEVA","PAN","Vereador","0","0","0","0","17.740","0.000",
"SP","ITUVERAVA","PAN","Vereador","0","0","0","0","23.429","0.000",
"SP","JABORANDI","PAN","Vereador","0","0","0","0","4.328","0.000",
"SP","JABOTICABAL","PAN","Vereador","0","0","0","0","37.937","0.000",
