Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MARANHAO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:50:34  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MA","BACABAL","PRTB","28288","MARIA HELENA SANTOS LIMA","82","Não eleito","0.187","(sem coligação)",
"Vereador","MA","BACABAL","PHS","31211","MARIA NEIDE DO NASCIMENTO SILVA","1","Não eleito","0.002","(sem coligação)",
"Vereador","MA","BACABAL","PTC","36248","MARIA RITA RIBEIRO DA SILVA","12","Não eleito","0.027","PDT / PT / PTC / PC do B",
"Vereador","MA","BACABAL","PL","22615","MARIA ROSIANE MEDEIROS DA SILVA","141","Não eleito","0.322","PL / PTN / PCB",
"Vereador","MA","BACABAL","PMN","33000","MARIANA AGUIAR ALVES","190","Não eleito","0.434","PPS / PAN / PMN / PSB",
"Vereador","MA","BACABAL","PMDB","15147","MELQUÍADES REIS VIEIRA NETO","763","Suplente","1.744","PMDB / PFL / PV",
"Vereador","MA","BACABAL","PMDB","15456","MONICA LOIOLA COELHO DIAS","977","Eleito","2.233","PMDB / PFL / PV",
"Vereador","MA","BACABAL","PP","11345","NAGELA MARY LIMA COSTA","188","Suplente","0.430","PP / PSC / PSDC / PRP / PRONA",
"Vereador","MA","BACABAL","PL","22123","NEEMIAS RODRIGUES VERAS","109","Não eleito","0.249","PL / PTN / PCB",
"Vereador","MA","BACABAL","PHS","31255","ODILON SOUSA CARDOSO","117","Não eleito","0.267","(sem coligação)",
"Vereador","MA","BACABAL","PT","13615","ONIAS DO CARMO DIAS","82","Não eleito","0.187","PDT / PT / PTC / PC do B",
"Vereador","MA","BACABAL","PP","11355","ORLANDO ALVES DE ALENCAR","388","Suplente","0.887","PP / PSC / PSDC / PRP / PRONA",
"Vereador","MA","BACABAL","PMDB","15642","OSIEL PEREIRA RODRIGUES","493","Suplente","1.127","PMDB / PFL / PV",
"Vereador","MA","BACABAL","PHS","31210","OSVALDO MANOEL DOS SANTOS","18","Não eleito","0.041","(sem coligação)",
"Vereador","MA","BACABAL","PSDB","45678","OZANAN DE CARVALHO SILVA FILHO","751","Suplente","1.716","PTB / PSDB / PT do B",
"Vereador","MA","BACABAL","PSDB","45645","PAULO ROBERTO CAMPOS SILVA","681","Suplente","1.556","PTB / PSDB / PT do B",
