Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MATO GROSSO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:56:02  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MT","ARAGUAIANA","PFL","25240","PAULO DAMARES DA SILVA","16","Não eleito","0.748","PT / PFL",
"Vereador","MT","ARAGUAIANA","PMDB","15400","PEDRO DE SOUSA ALVES","87","Eleito","4.067","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PT","13000","PEDRO SIMON BARBOSA","103","Não eleito","4.815","PT / PFL",
"Vereador","MT","ARAGUAIANA","PPS","23000","ROSANGELA CÂNDIDO DE JESUS","66","Suplente","3.086","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PFL","25456","VALDEMAR LOPES DA CRUZ VALDO","3","Não eleito","0.140","PT / PFL",
"Vereador","MT","ARAGUAIANA","PL","22888","VALDENI ALVES MORAES","28","Suplente","1.309","PP / PL",
"Vereador","MT","ARAGUAIANA","PMDB","15343","VALDIVINO DONIZETE MARTINS DE OLIVEIRA","22","Suplente","1.029","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PMDB","15555","VICENTE PEREIRA DO ROSARIO","101","Eleito","4.722","PMDB / PSDB",
"Vereador","MT","BRASNORTE","PTB","14145","PAULO HENRIQUE MARTINHO SKIRIPI NAMBIQUARA","144","Suplente","2.272","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PMDB","15678","PAULO JOEL TAVARES","15","Suplente","0.237","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PT","13013","PEDRO COELHO","233","Eleito por Média","3.676","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PP","11000","REGINALDO MOREIRA DA COSTA","60","Suplente","0.947","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PSL","17120","RENATO APARECIDO GONÇALVES","21","Não eleito","0.331","(sem coligação)",
"Vereador","MT","BRASNORTE","PMDB","15000","ROBERTO ANTONIO DE CARVALHO","316","Eleito por Média","4.986","PP / PDT / PMDB",
"Vereador","MT","BRASNORTE","PFL","25000","ROBERTO DOS SANTOS CHAVES","16","Suplente","0.252","(sem coligação)",
"Vereador","MT","BRASNORTE","PTB","14100","RONALDO DE GODOI DOS SANTOS","66","Suplente","1.041","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PSDB","45234","VALDIVINO LOPES DOS REIS","48","Suplente","0.757","PTB / PTN / PSDB",
