Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (ESPIRITO SANTO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:48:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","ES","ALEGRE","PP","11222","ROSA MARIA JACINTO DA SILVA","610","Suplente","3.049","PP / PTB / PTC",
"Vereador","ES","ALEGRE","PSC","20000","SAMUEL JOSÉ DOS SANTOS","125","Não eleito","0.625","PMDB / PSL / PSC",
"Vereador","ES","ALEGRE","PAN","26789","SEBASTIÃO EXPEDITO DO PATROCINIO","99","Suplente","0.495","PDT / PTN / PAN / PMN / PRONA / PT do B",
"Vereador","ES","ALEGRE","PTB","14629","SEBASTIÃO LEOPOLDINO DA SILVA","179","Suplente","0.895","PP / PTB / PTC",
"Vereador","ES","ALEGRE","PV","43111","SEBASTIÃO LINO SALARDANI","302","Suplente","1.510","PFL / PV",
"Vereador","ES","ALEGRE","PT","13123","WARLEN DOS SANTOS OLIVEIRA","55","Suplente","0.275","PT / PL / PPS / PSB / PSDB",
"Vereador","ES","ALEGRE","PSB","40123","WILSON NOGUEIRA DA ROSA","578","Eleito por Média","2.889","PT / PL / PPS / PSB / PSDB",
"Vereador","ES","ALEGRE","PV","43666","ZITA DE JESUS ROZA","27","Suplente","0.135","PFL / PV",
"Vereador","ES","ALFREDO CHAVES","PSB","40234","ALFREDO ROSSETTO","65","Suplente","0.794","PSB / PTB",
"Vereador","ES","ALFREDO CHAVES","PPS","23222","ANDRÉ SARTORI","428","Eleito","5.228","PPS / PT / PSDB / PTN / PT do B",
"Vereador","ES","ALFREDO CHAVES","PSB","40555","ANGELO ARPINI","173","Suplente","2.113","PSB / PTB",
"Vereador","ES","ALFREDO CHAVES","PSB","40122","ANIVALDO LEAL DE JESUS","84","Suplente","1.026","PSB / PTB",
"Vereador","ES","ALFREDO CHAVES","PP","11456","ANTONIO NEGREIROS NETO","226","Suplente","2.761","PP / PL / PMN",
"Vereador","ES","ALFREDO CHAVES","PSB","40369","ANTONIO VALDIR GOBBI BUBACK","47","Suplente","0.574","PSB / PTB",
"Vereador","ES","ALFREDO CHAVES","PP","11140","ARCIDINDO THON","33","Suplente","0.403","PP / PL / PMN",
"Vereador","ES","ALFREDO CHAVES","PP","11111","CELIA MARIA STEIN BUBACK","216","Suplente","2.639","PP / PL / PMN",
"Vereador","ES","ALFREDO CHAVES","PL","22222","CLOVIS D' ALMEIDA FILHO","111","Suplente","1.356","PP / PL / PMN",
"Vereador","ES","ALFREDO CHAVES","PSB","40333","DARCI ESCANDIAN","485","Eleito","5.925","PSB / PTB",
"Vereador","ES","BAIXO GUANDU","PRTB","28000","HERCULES JOSE DE SOUZA","79","Suplente","0.461","PRTB / PTC",
"Vereador","ES","BAIXO GUANDU","PRP","44460","ILMA ROSA DE SOUZA","10","Não eleito","0.058","PC do B / PT do B / PRP",
"Vereador","ES","BAIXO GUANDU","PSL","17777","ISAIAS GOMES DA SILVA","11","Não eleito","0.064","PDT / PSL / PSDC",
"Vereador","ES","BAIXO GUANDU","PC do B","65456","ISMAIR DE SOUZA CORRÊA","36","Não eleito","0.210","PC do B / PT do B / PRP",
"Vereador","ES","BAIXO GUANDU","PP","11650","JAIRO ANTONIO CORDEIRO","31","Não eleito","0.181","PP / PTN",
"Vereador","ES","BAIXO GUANDU","PP","11123","JOAO BATISTA DE MENEZES","36","Não eleito","0.210","PP / PTN",
"Vereador","ES","BAIXO GUANDU","PT","13456","JOÃO BATISTA DOMINGOS","87","Não eleito","0.508","PT / PSB / PV",
